id,Y1,Y2,id
105,0.02576102,1.4418695,106.0
106,0.6937033,1.2481377,107.0
107,-0.1435325,0.92469865,108.0
108,0.16788237,0.17789938,109.0
109,0.38393903,-0.21929935,110.0
110,-0.05091742,-0.46819153,111.0
111,-0.6908649,-0.32571688,112.0
112,0.15192398,-0.23305848,113.0
113,-1.1368085,0.2945125,114.0
114,-0.69369626,-0.033499625,115.0
115,-0.5926475,0.25530973,116.0
116,-0.22468619,-0.13414879,117.0
117,-0.7349619,-0.12541701,118.0
118,0.11991075,-0.2838709,119.0
119,1.2680746,0.13512082,120.0
120,-0.53219587,-0.22326422,121.0
121,-1.3656485,-0.041940387,122.0
122,0.089417085,-0.20045285,123.0
123,0.63197017,-0.34905702,124.0
124,0.11919908,-0.24395666,125.0
125,0.11504623,0.4994131,126.0
126,-0.6005298,1.0320536,127.0
127,-4.217241,3.603181,128.0
128,0.6687388,2.0823379,129.0
129,2.2743814,1.6610246,130.0
130,1.9583013,1.9933048,131.0
131,2.58831,2.4962013,132.0
132,0.0017877929,2.9022045,133.0
133,1.2195268,2.081522,134.0
134,0.09443626,1.0550344,135.0
135,-0.8165281,0.596046,136.0
136,-0.763508,0.07845524,137.0
137,-0.23571467,-0.24205425,138.0
138,0.11922896,0.013419393,139.0
139,-0.16420606,0.10251868,140.0
140,-0.11606796,-0.23028441,141.0
141,-0.17396513,-0.547363,142.0
142,-0.27517918,-0.49257806,143.0
143,-1.2318721,-0.31959108,144.0
144,-0.078865394,-0.32714555,145.0
145,0.58092505,-0.36942175,146.0
146,-0.2603753,-0.31052247,147.0
147,-0.19915998,-0.34306565,148.0
148,-0.9652943,-0.35432974,149.0
149,0.25963417,-0.34311196,150.0
150,0.12980255,-0.27791402,151.0
151,-0.17139737,-0.46891326,152.0
152,-0.7642802,-0.5058666,153.0
153,0.34720215,-0.5252288,154.0
154,1.039886,-0.21572213,155.0
155,0.3768398,-0.57021797,156.0
156,-0.43073416,-0.8156249,157.0
157,0.15389061,-0.8292936,158.0
158,-0.53631425,-0.87621397,159.0
159,0.50713336,-0.566574,160.0
160,-0.101281464,-0.5246007,161.0
161,-0.07700522,-0.3107075,162.0
162,-0.6759466,-0.54978955,163.0
163,-0.6646549,-0.526604,164.0
164,1.1592927,-0.60032743,165.0
165,-0.1473715,-0.44105932,166.0
166,-0.58320266,-0.67688894,167.0
167,-0.78005594,-0.6838874,168.0
168,-0.47331196,-0.6911209,169.0
169,-0.19730693,-0.59106153,170.0
170,-0.55601245,-0.48910347,171.0
171,-0.81085867,-0.31413803,172.0
172,0.118590385,-0.37413156,173.0
173,1.0554433,-0.41442838,174.0
174,-0.5148935,-0.3437603,175.0
175,-2.3721733,0.52703136,176.0
176,0.2656409,0.190379,177.0
177,-0.48249677,-0.24599174,178.0
178,-0.0066278614,-0.28538248,179.0
179,0.8483443,-0.4483463,180.0
180,-0.3926906,-0.5983972,181.0
181,-0.61009973,-0.375044,182.0
182,-0.49543086,-0.4829187,183.0
183,0.48726,-0.57760304,184.0
184,-0.16629893,-0.7405815,185.0
185,-0.79578614,-0.5225706,186.0
186,0.5445353,-0.47779712,187.0
187,-1.3067532,-0.20407125,188.0
188,-0.96620315,-0.14653912,189.0
189,-0.024404932,-0.4744724,190.0
190,-0.878243,-0.383426,191.0
191,0.09129766,-0.36926487,192.0
192,0.6873798,-0.4302465,193.0
193,0.8019343,-0.49133202,194.0
194,-1.3652277,-0.5174434,195.0
195,0.08018546,-0.5409027,196.0
196,0.3367957,-0.3141518,197.0
197,0.8374469,0.33147416,198.0
198,0.6766367,0.2222791,199.0
199,-0.11337243,-0.02673344,200.0
200,1.3440484,0.13888729,201.0
201,0.068020776,-0.20180017,202.0
202,-0.1866496,-0.18370046,203.0
203,2.47684,0.6785018,204.0
204,-1.1138523,0.17845151,205.0
205,-0.748792,-0.14644216,206.0
206,0.107861936,-0.41589555,207.0
207,0.22003701,-0.41229448,208.0
208,-0.09297755,-0.5415191,209.0
209,-0.67836255,-0.6755335,210.0
210,-0.6338146,-0.66742796,211.0
211,0.20695564,-0.60670644,212.0
212,-0.16801408,-0.7188878,213.0
213,-0.46882072,-0.73938435,214.0
214,-0.7524795,-0.56010264,215.0
215,0.26120374,-0.2711098,216.0
216,-0.8865599,-0.16015202,217.0
217,1.7008345,0.009481434,218.0
218,0.7373492,-0.2526544,219.0
219,-1.4186531,-0.2260752,220.0
220,-0.88535655,0.23191875,221.0
221,3.1596122,2.119049,222.0
222,-0.46300825,3.0316052,223.0
223,0.23692733,1.531196,224.0
224,1.0861913,0.588263,225.0
225,-0.5592828,0.1913848,226.0
226,0.88882697,0.91017544,227.0
227,1.797822,2.3383596,228.0
228,1.3433664,3.1577759,229.0
229,3.7635946,6.968011,230.0
230,-0.6040665,6.7780147,231.0
231,0.6097198,3.2722263,232.0
232,-0.07408269,0.938433,233.0
233,-0.3735534,0.51232755,234.0
234,-0.032504234,0.64608663,235.0
235,0.62650853,1.3264873,236.0
236,-2.2304497,1.1296554,237.0
237,-0.97426856,0.98661005,238.0
238,0.12687618,0.21236275,239.0
239,-0.27666947,-0.22641745,240.0
240,-0.514394,-0.459855,241.0
241,1.009259,-0.40738317,242.0
242,-1.0865022,-0.62245077,243.0
243,-0.2362875,-0.66811144,244.0
244,-0.19462804,-0.67204607,245.0
245,0.23520386,-0.232308,246.0
246,2.099223,1.827661,247.0
247,3.6953652,6.836306,248.0
248,-6.12246,9.277361,249.0
249,-3.0999668,6.1746325,250.0
250,1.3064462,2.205728,251.0
251,-4.0323014,2.4498806,252.0
252,-0.48821768,1.2312319,253.0
253,1.0778619,0.15373339,254.0
254,0.016285878,0.34460318,255.0
255,-5.7991867,3.8950167,256.0
256,-3.1683054,3.3077304,257.0
257,-5.832505,4.399275,258.0
258,0.8666476,2.9543524,259.0
259,0.8315001,2.7023437,260.0
260,0.9947922,1.7792313,261.0
261,-0.013841424,1.1626605,262.0
262,-1.412767,1.1443269,263.0
263,1.453743,1.5921841,264.0
264,0.9335779,1.4908499,265.0
265,1.2977645,0.9590995,266.0
266,0.24243115,0.08425072,267.0
267,0.3683949,0.10787246,268.0
268,0.2887242,0.39282772,269.0
269,0.55512094,0.65604913,270.0
270,0.29582882,1.1341933,271.0
271,-0.34267408,0.47324765,272.0
272,-0.5870039,0.6486648,273.0
273,0.79209054,0.82584554,274.0
274,0.39996532,0.04325131,275.0
275,-1.2576786,0.020747084,276.0
276,0.24828462,-0.10579997,277.0
277,-0.9859316,-0.13721214,278.0
278,0.5201252,-0.4169631,279.0
279,-0.15268639,-0.5296584,280.0
280,-0.477046,-0.5799336,281.0
281,1.4295137,-0.10877128,282.0
282,-0.54199046,-0.5547043,283.0
283,0.1355985,-0.11698884,284.0
284,-0.40633795,-0.4015662,285.0
285,-0.16995625,-0.5051072,286.0
286,-0.9270581,-0.45911697,287.0
287,-0.097661555,-0.4502882,288.0
288,-0.35875088,-0.29141262,289.0
289,-0.8129454,-0.0005422197,290.0
290,-0.77414656,0.33065802,291.0
291,-0.031149462,0.18806139,292.0
292,0.75088406,0.31864393,293.0
293,-0.95635027,0.091624245,294.0
294,0.3454856,0.015882451,295.0
295,0.24501991,-0.030221742,296.0
296,-0.6761205,-0.18028599,297.0
297,0.055161413,0.045435626,298.0
298,-0.16294709,-0.0040605925,299.0
299,-0.48247185,-0.28829354,300.0
300,-0.26585928,-0.59994894,301.0
301,0.31130502,-0.53839564,302.0
302,-1.2199267,-0.23412235,303.0
303,-0.08811918,0.043682847,304.0
304,-1.5003539,0.45386907,305.0
305,-0.20144439,1.145405,306.0
306,-1.0237151,0.43887243,307.0
307,0.64517605,0.2095437,308.0
308,-1.1961031,-0.31417423,309.0
309,0.16425633,-0.5297378,310.0
310,-0.45984146,-0.5409085,311.0
311,-0.072151154,-0.07935086,312.0
312,-1.9567188,0.72373205,313.0
313,-2.5436318,2.1931536,314.0
314,-2.3187637,3.760911,315.0
315,0.19483045,1.7726924,316.0
316,1.102074,1.253723,317.0
317,1.9854109,2.238164,318.0
318,0.17632166,1.4073892,319.0
319,-3.7957275,2.5612612,320.0
320,2.301156,1.4525375,321.0
321,-3.382057,1.391089,322.0
322,-2.4113293,2.3491597,323.0
323,1.6649309,1.6661329,324.0
324,1.1733594,1.0958195,325.0
325,1.5483757,0.9282029,326.0
326,0.004324939,0.5774161,327.0
327,0.6547307,0.5272826,328.0
328,0.5894,-0.058783498,329.0
329,-1.1753604,-0.19089352,330.0
330,-0.83582556,-0.2080969,331.0
331,0.48917785,-0.39996746,332.0
332,0.08857748,-0.25397444,333.0
333,1.3973819,-0.15909858,334.0
334,-1.0591842,-0.41714618,335.0
335,-0.9364781,-0.35222468,336.0
336,0.6448789,-0.08406317,337.0
337,1.9878459,0.4413703,338.0
338,-0.134488,0.41876048,339.0
339,0.501336,-0.04655082,340.0
340,-1.2297708,-0.2606133,341.0
341,0.8929127,-0.20674026,342.0
342,-0.6913374,-0.16290842,343.0
343,0.059147473,-0.091867566,344.0
344,-1.0578127,-0.18872477,345.0
345,1.0130345,-0.32654184,346.0
346,1.195521,-0.12790328,347.0
347,0.13814937,-0.19019668,348.0
348,0.0063629113,-0.5868533,349.0
349,0.03968535,-0.6714796,350.0
350,0.97863954,-0.53117937,351.0
351,-0.25084698,-0.62216926,352.0
352,-0.18961473,-0.69578576,353.0
353,0.09060913,-0.7864998,354.0
354,-0.04064213,-0.90543437,355.0
355,-0.9679261,-0.7579202,356.0
356,0.61651736,-0.8660517,357.0
357,0.4549363,-0.49821857,358.0
358,1.0612423,0.044258345,359.0
359,-0.6606149,0.3076131,360.0
360,0.9868776,0.16593975,361.0
361,-0.42204344,-0.43895313,362.0
362,-1.3472632,-0.4926975,363.0
363,0.52020097,-0.6204286,364.0
364,-0.33062777,-0.52913314,365.0
365,-0.8631411,-0.33205947,366.0
366,-1.4408417,0.08850834,367.0
367,1.9896331,-0.13817865,368.0
368,-0.43666375,-0.553724,369.0
369,0.074135885,-0.7990423,370.0
370,-0.24127388,-0.75359064,371.0
371,-0.31220558,-0.79856277,372.0
372,0.35533652,-0.79552054,373.0
373,-0.46235654,-0.6838561,374.0
374,0.291189,-0.7368691,375.0
375,-0.48888734,-0.6943587,376.0
376,0.42078528,-0.70430607,377.0
377,-0.481029,-0.45609888,378.0
378,-0.290183,-0.6214109,379.0
379,0.47227788,-0.5131224,380.0
380,1.1314584,-0.52514786,381.0
381,0.8212047,-0.43874598,382.0
382,0.07407087,-0.1677355,383.0
383,0.1715669,-0.11166057,384.0
384,-0.012062907,-0.47573557,385.0
385,-1.1866033,-0.7947716,386.0
386,-0.47778425,-0.6032653,387.0
387,2.3941357,0.41087982,388.0
388,0.37526563,0.18719189,389.0
389,0.40387157,0.105822936,390.0
390,0.9865552,0.6349809,391.0
391,0.91378266,0.7744467,392.0
392,0.11891429,0.2936119,393.0
393,0.3349591,-0.14559467,394.0
394,-0.56366867,-0.124475434,395.0
395,-0.22024924,-0.26003313,396.0
396,-0.21038386,-0.29890972,397.0
397,0.815418,-0.13898769,398.0
398,-0.03307173,-0.05261874,399.0
399,-3.2156484,1.6507709,400.0
400,-3.351959,3.3678238,401.0
401,-0.79995155,2.0627012,402.0
402,-1.0376432,1.9840984,403.0
403,-1.4866492,1.3670309,404.0
404,-2.326516,1.1847,405.0
405,0.7582637,0.73028094,406.0
406,2.9029002,0.89285415,407.0
407,-0.6212737,0.46507946,408.0
408,-0.1247589,0.9152839,409.0
409,2.2105505,3.3895957,410.0
410,0.84021586,1.3271594,411.0
411,-0.04648811,1.0325091,412.0
412,-1.6521308,0.68868107,413.0
413,-0.89204067,1.2087492,414.0
414,4.0335298,2.5029347,415.0
415,-0.9556064,1.3876724,416.0
416,-0.8453869,0.86550105,417.0
417,-1.4300631,0.92852694,418.0
418,2.062259,2.040893,419.0
419,4.622132,4.0396185,420.0
420,-0.8532816,3.0993767,421.0
421,-2.4272273,2.4458678,422.0
422,-0.037982274,1.224863,423.0
423,1.9685894,1.0508809,424.0
424,-1.689697,0.42180637,425.0
425,0.24661711,0.035501104,426.0
426,1.3299073,0.29883793,427.0
427,-1.2710538,0.2201562,428.0
428,1.4146931,0.42337587,429.0
429,2.509099,1.7194552,430.0
430,1.6463895,1.5572685,431.0
431,-1.765225,0.55698144,432.0
432,-0.42421862,0.056862283,433.0
433,-0.34793046,-0.21291555,434.0
434,0.013386618,-0.43104962,435.0
435,1.2106048,-0.25133434,436.0
436,-0.34503552,-0.40182254,437.0
437,-0.05109762,-0.3833007,438.0
438,-0.7699414,-0.36760002,439.0
439,-0.57013196,-0.40783048,440.0
440,-0.16216984,-0.4373627,441.0
441,1.2329501,-0.4009908,442.0
442,0.38191363,-0.61696845,443.0
443,0.3359815,-0.5992784,444.0
444,-0.26366758,-0.68925655,445.0
445,0.89350104,-0.61167556,446.0
446,-0.8189233,-0.78410244,447.0
447,-0.07056512,-0.8806129,448.0
448,0.11072637,-0.9114766,449.0
449,-0.4940324,-1.0257242,450.0
450,-0.31176913,-1.0000255,451.0
451,-1.0468938,-0.68787867,452.0
452,-0.39889035,-0.5996458,453.0
453,0.30766872,-0.7739855,454.0
454,0.44526383,-0.79715043,455.0
455,-0.6928508,-0.71619684,456.0
456,-0.30779222,-0.62689936,457.0
457,-0.9388566,-0.36619744,458.0
458,1.1796217,-0.4570199,459.0
459,0.53976005,-0.4931213,460.0
460,0.63758636,-0.6326761,461.0
461,-0.43407163,-0.82735157,462.0
462,-0.60278535,-0.836909,463.0
463,-0.55091524,-0.82804054,464.0
464,-0.34717008,-0.69242895,465.0
465,0.9809853,-0.68690455,466.0
466,-0.45079485,-0.7919394,467.0
467,-0.5906119,-0.7739403,468.0
468,-0.48767856,-0.78158355,469.0
469,-0.023447815,-0.66101,470.0
470,-0.30385306,-0.7009327,471.0
471,0.6764973,-0.6683536,472.0
472,0.08571865,-0.78492707,473.0
473,-0.7086012,-0.67995995,474.0
474,-0.48658064,-0.6558836,475.0
475,0.28841648,-0.6927665,476.0
476,0.43334988,-0.7892098,477.0
477,-0.57502633,-0.8286111,478.0
478,-0.27729422,-0.9379849,479.0
479,0.11896823,-0.9065312,480.0
480,-0.18883336,-0.86476904,481.0
481,-0.9510501,-0.48072872,482.0
482,0.36574185,-0.5482318,483.0
483,-0.23024938,-0.47054353,484.0
484,0.6489482,-0.69717085,485.0
485,-0.08921689,-0.839566,486.0
486,0.1033497,-0.7292673,487.0
487,-0.22767423,-0.8906571,488.0
488,-0.3988255,-0.791859,489.0
489,0.44240093,-0.66207445,490.0
490,-0.12409225,-0.5975527,491.0
491,0.82243395,-0.47979936,492.0
492,-0.09481621,-0.6121027,493.0
493,0.14839338,-0.69996816,494.0
494,0.1992783,-0.68252224,495.0
495,0.1271947,-0.6807374,496.0
496,-0.40198088,-0.76106274,497.0
497,-0.6100807,-0.79178154,498.0
498,0.021969315,-0.9574213,499.0
499,-0.5353212,-0.675488,500.0
500,0.3875547,-0.65362686,501.0
501,-0.42108732,-0.6525347,502.0
502,-0.10271183,-0.80892056,503.0
503,-0.04488008,-0.7342003,504.0
504,-0.23892012,-0.62501115,505.0
505,-1.1423372,-0.10833922,506.0
506,0.34088007,-0.25829285,507.0
507,-0.9155211,-0.3070908,508.0
508,-1.2556714,0.20387754,509.0
509,-0.9417139,-0.12300229,510.0
510,0.1457858,-0.24605504,511.0
511,0.40799737,-0.22814351,512.0
512,0.44413853,-0.29017887,513.0
513,0.12763926,-0.56662625,514.0
514,-0.24921045,-0.71514726,515.0
515,-0.9500908,-0.575571,516.0
516,-0.38564262,-0.3991395,517.0
517,-1.1090144,-0.121792346,518.0
518,0.88602185,-0.30363575,519.0
519,0.5165942,-0.51031345,520.0
520,-0.11682275,-0.5957464,521.0
521,0.34655675,-0.66742307,522.0
522,-0.3051681,-0.8176647,523.0
523,-0.04836737,-0.8710261,524.0
524,0.62769175,-0.83910877,525.0
525,0.060091015,-0.92484695,526.0
526,-0.3870495,-0.903985,527.0
527,0.7425763,-0.67995745,528.0
528,-0.40664276,-0.66356486,529.0
529,0.06221355,-0.7406309,530.0
530,0.18151662,-0.96414465,531.0
531,-0.014926199,-0.87296766,532.0
532,-0.28437385,-0.8462712,533.0
533,-0.47864357,-0.88357764,534.0
534,-0.39416796,-0.8180118,535.0
535,0.48609695,-0.75210655,536.0
536,0.32004333,-0.7646689,537.0
537,-0.10494959,-0.64676625,538.0
538,-0.04440016,-0.51245594,539.0
539,0.24119318,-0.6671629,540.0
540,0.19976126,-0.8867502,541.0
541,-0.71408266,-0.8395453,542.0
542,-0.5445736,-0.757049,543.0
543,0.43223825,-0.70636344,544.0
544,-0.23938382,-0.7730792,545.0
545,0.33204505,-0.6731874,546.0
546,0.31195197,-0.7343858,547.0
547,0.021560486,-0.66775966,548.0
548,-0.14329097,-0.69449216,549.0
549,0.44507822,-0.72234654,550.0
550,0.71268964,-0.54547566,551.0
551,-0.4640319,-0.6348848,552.0
552,0.29744688,-0.8919315,553.0
553,-0.029592518,-0.7954194,554.0
554,-0.31263754,-0.8428449,555.0
555,-0.036838192,-0.868746,556.0
556,0.42028293,-0.74815375,557.0
557,-0.7798156,-0.58284897,558.0
558,-0.29553965,-0.79190123,559.0
559,-0.29394946,-0.82759136,560.0
560,-0.15406547,-0.8044728,561.0
561,-0.15351138,-0.9264256,562.0
562,-0.45612147,-0.8185165,563.0
563,0.023963373,-0.6935021,564.0
564,-0.42136797,-0.753477,565.0
565,0.024163064,-0.72548485,566.0
566,0.34933737,-0.8605086,567.0
567,-0.3704019,-0.8775347,568.0
568,0.27541304,-0.707079,569.0
569,0.09598574,-0.86001605,570.0
570,0.2760794,-0.8308611,571.0
571,-0.21929781,-0.76543546,572.0
572,0.28008357,-0.82625276,573.0
573,-0.37252495,-0.76679903,574.0
574,0.34489918,-0.9725782,575.0
575,-0.37686196,-0.9928711,576.0
576,-0.016983546,-0.9449663,577.0
577,-1.2843056,-0.5977824,578.0
578,-0.7935946,-0.7235965,579.0
579,0.075693086,-0.56533617,580.0
580,-0.5085118,-0.5123355,581.0
581,-0.096731514,-0.39827386,582.0
582,-0.29338256,-0.33040223,583.0
583,-1.0110745,-0.3831161,584.0
584,-0.5340363,-0.3470907,585.0
585,0.8364348,-0.42666557,586.0
586,0.21595769,-0.7359879,587.0
587,-0.49628243,-0.86423594,588.0
588,0.629147,-0.8546944,589.0
589,-0.14767723,-0.8069678,590.0
590,-0.24278274,-0.9095205,591.0
591,-0.5678253,-0.68296105,592.0
592,-0.48658183,-0.5099871,593.0
593,-0.094074965,-0.6460693,594.0
594,0.38414916,-0.6387425,595.0
595,-0.85710067,-0.5638165,596.0
596,0.10292366,-0.4994472,597.0
597,-0.019880254,-0.45092002,598.0
598,0.1286192,-0.7073063,599.0
599,-0.24776131,-0.7238054,600.0
600,-0.2057989,-0.7390987,601.0
601,-0.7897367,-0.4405622,602.0
602,-0.5554411,-0.3208399,603.0
603,0.16292281,-0.18645003,604.0
604,-1.5982326,0.58061594,605.0
605,-1.1210009,0.62520057,606.0
606,-1.1288377,1.3741794,607.0
607,2.0316525,0.8189325,608.0
608,-1.5180302,0.3623085,609.0
609,0.9380268,0.014005233,610.0
610,0.8009564,-0.020905059,611.0
611,-1.0452362,-0.059869137,612.0
612,-0.88756573,-0.27655423,613.0
613,0.8403086,-0.3777378,614.0
614,-0.5035139,-0.3992739,615.0
615,-0.78928715,-0.3253964,616.0
616,-0.12465173,-0.1595411,617.0
617,-1.2589643,0.0617362,618.0
618,-0.8556079,0.84275323,619.0
619,-0.91613996,1.0632635,620.0
620,-0.6011099,1.513867,621.0
621,-2.5263112,2.9138396,622.0
622,-1.1753119,2.996517,623.0
623,-1.8030392,3.3650086,624.0
624,-4.398136,5.4670315,625.0
625,-1.7727178,4.051086,626.0
626,-0.4165443,3.7640536,627.0
627,0.8000615,2.5660942,628.0
628,0.41680717,1.6670057,629.0
629,-0.13792449,0.8681238,630.0
630,0.5496802,0.72055775,631.0
631,-0.97554225,0.7614549,632.0
632,-0.5922744,1.0702524,633.0
633,-1.3547417,4.899478,634.0
634,-2.9526446,2.583654,635.0
635,2.727527,1.7607589,636.0
636,0.020416092,0.92270553,637.0
637,-0.57228094,0.42661655,638.0
638,-1.1801127,0.98372036,639.0
639,1.3513719,4.912288,640.0
640,-0.21656722,2.5529032,641.0
641,-4.899127,2.1844187,642.0
642,-1.2845188,3.6323848,643.0
643,-1.9186294,4.6828237,644.0
644,-2.4919858,4.5511265,645.0
645,4.969759,3.7315972,646.0
646,0.29682496,2.5022566,647.0
647,-4.276611,3.5079472,648.0
648,2.9046602,2.6440988,649.0
649,-1.9401414,1.9146545,650.0
650,1.4338025,1.6592879,651.0
651,3.2999249,2.4650512,652.0
652,1.7390271,3.003907,653.0
653,-2.0681922,1.6784877,654.0
654,1.777483,1.0589162,655.0
655,-0.69697565,0.36651048,656.0
656,-2.262783,0.98317313,657.0
657,-0.9695768,0.5140515,658.0
658,-0.11331771,0.14653796,659.0
659,-2.0637949,0.8793033,660.0
660,0.011673685,1.9341146,661.0
661,-7.332512,5.9061418,662.0
662,2.569067,3.686092,663.0
663,-0.6733512,2.5304189,664.0
664,0.57678014,2.189855,665.0
665,-3.4948115,2.4395008,666.0
666,0.96988904,2.0327566,667.0
667,0.5695616,1.7843659,668.0
668,-0.060235325,1.2066221,669.0
669,-1.5882668,1.0771872,670.0
670,-0.3623524,1.1675255,671.0
671,-0.89059395,2.0600078,672.0
672,-6.825243,7.8437834,673.0
673,-4.3638926,9.983821,674.0
674,-1.8638039,11.202075,675.0
675,3.0328727,7.0783877,676.0
676,0.50363415,4.13404,677.0
677,1.1652609,2.5491877,678.0
678,-1.9588695,2.1568966,679.0
679,2.099224,3.6666636,680.0
680,5.136568,5.339004,681.0
681,2.6752229,4.8793054,682.0
682,-1.6927718,3.171351,683.0
683,-1.1290638,1.810442,684.0
684,0.9578967,1.5590891,685.0
685,1.7590222,1.6096472,686.0
686,-2.2008984,1.9206384,687.0
687,3.730521,2.7481737,688.0
688,1.5944271,3.2412014,689.0
689,0.15659072,2.3042898,690.0
690,-2.2610211,1.5710357,691.0
691,0.9225987,0.8324603,692.0
692,-0.5267722,0.62593,693.0
693,-2.807485,1.2620285,694.0
694,0.7083417,0.66431814,695.0
695,0.92559844,1.4986314,696.0
696,4.711183,3.3934193,697.0
697,-2.2319047,3.505904,698.0
698,3.2614112,3.561893,699.0
699,-0.5561726,2.5318444,700.0
700,-1.857367,3.3368392,701.0
701,-2.6415458,6.91444,702.0
702,7.719963,8.79737,703.0
703,5.6812797,10.290299,704.0
704,-2.8033051,11.412019,705.0
705,3.1048613,9.827118,706.0
706,2.8439462,7.7767243,707.0
707,-5.0939574,7.3976803,708.0
708,-0.1835266,6.7679005,709.0
709,4.30919,3.7014983,710.0
710,-1.5842987,1.4591336,711.0
711,-1.0851414,0.9948178,712.0
712,-0.36171675,1.3357428,713.0
713,-2.1333919,1.4771231,714.0
714,-2.7340782,2.4039242,715.0
715,4.3653255,3.5484,716.0
716,2.156657,2.4422731,717.0
717,2.2898376,2.277998,718.0
718,-0.05472179,2.0959408,719.0
719,-1.6253008,1.2439711,720.0
720,-0.815705,1.2207074,721.0
721,1.4975178,0.6848002,722.0
722,-1.8848044,0.5166009,723.0
723,-0.6742708,0.56673217,724.0
724,-0.20302202,0.35624897,725.0
725,0.064998105,0.39756748,726.0
726,-0.5227795,0.27856007,727.0
727,0.84933937,0.20624627,728.0
728,2.2030315,0.61810654,729.0
729,2.0002606,0.6051251,730.0
730,-1.0823845,0.070517555,731.0
731,-0.028014857,-0.07316813,732.0
732,-1.2194432,-0.0804397,733.0
733,-0.08789788,-0.4021238,734.0
734,1.2549723,-0.025981661,735.0
735,1.6271709,0.4594238,736.0
736,1.0917803,0.2646652,737.0
737,0.023905303,-0.038984563,738.0
738,-0.46700454,0.13134582,739.0
739,-0.8138222,0.060686756,740.0
740,-0.42223847,0.2732824,741.0
741,-1.9416355,0.75109774,742.0
